model,t,PC1,PC2
GW-FLRW,2.269230769230769,0.6702304349097461,-1.4977587642113113
GW-FLRW,2.3205128205128203,0.712569550997623,-1.6598489531531067
GW-FLRW,2.371794871794872,0.6998673821713572,-1.6123065948593287
GW-FLRW,2.423076923076923,0.6827575044199613,-1.5479941495315372
GW-FLRW,2.4743589743589745,0.7244678759264376,-1.7077447927431255
GW-FLRW,2.5256410256410255,0.7637636912396807,-1.8583166354238303
GW-FLRW,2.5769230769230766,0.7423415150244508,-1.7776342195459167
GW-FLRW,2.628205128205128,0.7318529081474682,-1.7386161074377264
GW-FLRW,2.6794871794871797,0.7840407051526299,-1.9383483537844206
GW-FLRW,2.730769230769231,0.8172568841893741,-2.0658366473490144
GW-FLRW,2.782051282051282,0.7879676131376174,-1.9552629146409222
GW-FLRW,2.833333333333333,0.7871481440688162,-1.953148084474858
GW-FLRW,2.8846153846153846,0.8484966424169759,-2.1878464375640325
GW-FLRW,2.935897435897436,0.8726349342434814,-2.280831092595248
GW-FLRW,2.9871794871794872,0.8372671331594804,-2.147178606719146
GW-FLRW,3.0384615384615383,0.848991999609402,-2.192918328601796
GW-FLRW,3.0897435897435894,0.9172351962255141,-2.4539516149283767
GW-FLRW,3.141025641025641,0.9296134139946823,-2.5022164406427962
GW-FLRW,3.1923076923076925,0.8908996710479786,-2.3558934623642354
GW-FLRW,3.2435897435897436,0.917580985978642,-2.458675154876045
GW-FLRW,3.2948717948717947,0.9895367535187908,-2.7339228002341907
GW-FLRW,3.346153846153846,0.9880855414411727,-2.729585853535518
GW-FLRW,3.3974358974358974,0.9496247503986653,-2.58430031340869
GW-FLRW,3.448717948717949,0.9929141992343822,-2.7504149896444945
GW-FLRW,3.5,1.0646079894572424,-3.0247381909998463
