I_rho,I_theta,I_sigma,I_E,I_B,I_H,I_M,C2_weyl,rho_mean,theta_mean,Q_D,Q_var,Q_shear,I_Q_derived,I_Q_var,I_Q_shear,model,t,I_rho_norm,I_theta_norm,I_sigma_norm,I_E_norm,I_B_norm,D_FLRW,I_rho_driver_fraction,I_theta_driver_fraction,I_sigma_driver_fraction,I_E_driver_fraction,I_B_driver_fraction,dominant_driver,regime,I_Q_recon,PC1,PC2
0.0005795271103355879,0.00013338049522647,4.466344149422081e-05,1.0776745334049468e-05,0.0,0.0,0.0,6.6035059200981074e-06,0.0036690368655639535,0.5259648568694976,-1.1246838284669674e-07,2.4598833939200777e-05,-2.4711302322047473e-05,4.0655283738253937e-07,8.892033015105907e-05,8.932688298844162e-05,LTB,3.80253164556962,0.011569679858064747,0.02753616818672305,0.00013399032448272805,3.6371515502434415e-05,0.0,0.00785524197695459,0.7542510244982021,0.17359390678787492,0.05812919862389889,0.014025868788530219,0.0,I_rho,weak matter-inhomogeneous,4.065528374616232e-07,0.504027891905353,-0.2473158438119436
0.0005623885899050889,0.00012960082342431612,4.339785446520435e-05,1.0458237968530273e-05,0.0,0.0,0.0,6.054029555475464e-06,0.003566211005376164,0.5185423166444885,-1.0625303972321341e-07,2.3231909595559465e-05,-2.3338162635282678e-05,3.951599812251236e-07,8.640054894918358e-05,8.67957089304087e-05,LTB,3.856962025316456,0.011227526417638202,0.026755861603980143,0.00013019356339567684,3.529655314380661e-05,0.0,0.007629775627631566,0.7540282602837859,0.17376363100552114,0.05818611773039257,0.01402198963954009,0.0,I_rho,weak matter-inhomogeneous,3.9515998086462765e-07,0.5012590078465486,-0.25390768963242133
0.0005460010123088481,0.00012597971070316724,4.218535659698745e-05,1.0153674625553664e-05,0.0,0.0,0.0,5.5571842847640035e-06,0.003467647932711588,0.5113263584848452,-1.0046117374750807e-07,2.195865368285569e-05,-2.20591148566032e-05,3.842393918559191e-07,8.398647380211898e-05,8.43707131939749e-05,LTB,3.9113924050632907,0.010900364800767665,0.026008289264086402,0.00012655606979102433,3.4268651861260064e-05,0.0,0.007413895757301271,0.7538121228407426,0.17392830969020198,0.058241344781941734,0.014018221306507922,0.0,I_rho,weak matter-inhomogeneous,3.84239391863417e-07,0.49860768789116144,-0.26022017557996446
0.0005303210381925824,0.00012250840253473432,4.102301684033953e-05,9.862251392570253e-06,0.0,0.0,0.0,5.107284460146776e-06,0.0033731152365169244,0.5043084764517293,-9.505862832473761e-08,2.0771466214005347e-05,-2.0866524842330085e-05,3.7376532413049715e-07,8.167226835654857e-05,8.204603368067906e-05,LTB,3.9658227848101264,0.010587329780537317,0.025291643810104427,0.00012306905052107887,3.328509844994059e-05,0.0,0.007207065547922553,0.7536023202109216,0.17408816499183088,0.05829495427580038,0.014014559100416789,0.0,I_rho,weak matter-inhomogeneous,3.73765324189525e-07,0.4960673582840595,-0.26626889206636345
0.0005153084172733742,0.00011917874091742384,3.9908103853696135e-05,9.583221586164363e-06,0.0,0.0,0.0,4.699326458678685e-06,0.0032823961315967625,0.4974806252559745,-9.001441795853391e-08,1.9663457184460054e-05,-1.9753471602418588e-05,3.637137625752169e-07,7.945249394481705e-05,7.981620770739227e-05,LTB,4.020253164556962,0.01028761780025542,0.024604241036981854,0.00011972431156114705,3.234337285332025e-05,0.0,0.007008785304330349,0.7533985773713856,0.17424340618225612,0.058347016390794974,0.014010998593529162,0.0,I_rho,weak matter-inhomogeneous,3.6371376244305345e-07,0.49363189918831446,-0.2720683551564026
0.0005009257272630757,0.00011598311621136581,3.883806987927692e-05,9.315890922078023e-06,0.0,0.0,0.0,4.328898942708269e-06,0.003195288214657594,0.490835189490811,-8.530039635770118e-08,1.8628371751779522e-05,-1.8713672148137223e-05,3.5406228432832586e-07,7.732207747422551e-05,7.767613975855384e-05,LTB,4.074683544303797,0.010000481761320882,0.023944509947977782,0.00011651420963788784,3.1441131862028416e-05,0.0,0.006818589410159716,0.7532006350217489,0.17439423057686784,0.05839759729635018,0.01400753560141556,0.0,I_rho,weak matter-inhomogeneous,3.540622843099697e-07,0.4912956075213721,-0.2776320943445271
0.00048713813823178797,0.00011291442345449328,3.781053611920445e-05,9.059613155144068e-06,0.0,0.0,0.0,3.992105944800256e-06,0.0031116023343723035,0.48436495529805873,-8.089096335170997e-08,1.7660524172162052e-05,-1.7741415135513762e-05,3.447899356579148e-07,7.527628230275099e-05,7.56210722384089e-05,LTB,4.129113924050633,0.009725226318975499,0.023310983736194373,0.0001134316083576689,3.0576194398625906e-05,0.0,0.0066360435715852335,0.7530082484744083,0.17454082437805182,0.05844675943531492,0.014004166166445267,0.0,I_rho,weak matter-inhomogeneous,3.447899354133818e-07,0.4890531632994534,-0.28297273206336454
0.00047391319961131203,0.00010996602268899627,3.6823279454066377e-05,8.813786137494642e-06,0.0,0.0,0.0,3.6855008027482997e-06,0.0030311615636754905,0.47806308424616534,-7.67628043991482e-08,1.6754739370720508e-05,-1.6831502175119656e-05,3.3587711526378663e-07,7.331068179286896e-05,7.364655890813275e-05,LTB,4.1835443037974684,0.009461203630040618,0.022702291594043165,0.00011046983836225324,2.9746528214058697e-05,0.0,0.006460742318132019,0.7528211866376584,0.174683363448098,0.05849456178312081,0.01400088654260155,0.0,I_rho,weak matter-inhomogeneous,3.358771154685834e-07,0.48689959911605835,-0.28810205580388276
0.00046122064738114964,0.00010713170288246847,3.587422036481028e-05,8.577848249727303e-06,0.0,0.0,0.0,3.406029295521106e-06,0.002953800263853931,0.47192308922122944,-7.28946612001672e-08,1.5906301175131844e-05,-1.597919583633201e-05,3.273054747056984e-07,7.142113525491486e-05,7.174844072962056e-05,LTB,4.237974683544303,0.009207809503578255,0.022117151264829413,0.00010762266109448355,2.8950237842843543e-05,0.0,0.006292306733469,0.7526392310826585,0.17482201401838707,0.058541060085603135,0.013997693181509435,0.0,I_rho,weak matter-inhomogeneous,3.273054746415796e-07,0.4848302724248386,-0.2930310836227977
0.0004490322292764927,0.00010440564907594874,3.496141193482231e-05,8.351275165158637e-06,0.0,0.0,0.0,3.1509805992302647e-06,0.0028793632311799227,0.46593881215232624,-6.926712597552148e-08,1.5110906382065359e-05,-1.518017350804088e-05,3.1905781886994696e-07,6.960376605077468e-05,6.992282386964462e-05,LTB,4.292405063291139,0.008964479911343195,0.02155436226052313,0.00010488423580451831,2.818555368242393e-05,0.0,0.006130382392270653,0.7524621751863776,0.17495693334087983,0.05858630707744743,0.013994582719553172,0.0,I_rho,weak matter-inhomogeneous,3.190578190121325e-07,0.4828408403356979,-0.2977701237222812
0.00043732154611455403,0.00010178241243288897,3.408302982310552e-05,8.133576912040338e-06,0.0,0.0,0.0,2.9179449040366802e-06,0.00280770491787131,0.4601044034103637,-6.586246058121057e-08,1.4364623931210444e-05,-1.4430486391791654e-05,3.111180243362266e-07,6.785494162187481e-05,6.816605964621104e-05,LTB,4.346835443037975,0.008730687820021699,0.021012799678421297,0.00010224908946936664,2.7450822078149318e-05,0.0,0.0059746374819981025,0.7522898233432969,0.17508827028736323,0.05863035268313083,0.013991551965987871,0.0,I_rho,weak matter-inhomogeneous,3.1111802428506515e-07,0.4809272366665816,-0.30232882870811656
0.00042606390755962117,9.925688289970753e-05,3.323736311170299e-05,7.924295202740574e-06,0.0,0.0,0.0,2.7047767168210737e-06,0.00273868872007048,0.4544143027355758,-6.266443371761001e-08,1.3663858566899851e-05,-1.3726523000617461e-05,3.0347095729453954e-07,6.617125526611144e-05,6.647472622340598e-05,LTB,4.40126582278481,0.008505940311724879,0.020491408556967287,9.971208933515781e-05,2.6744496309262277e-05,0.0,0.0058247610908673175,0.7521219902395423,0.17521616590124953,0.058673244201963376,0.013988597891965026,0.0,I_rho,weak matter-inhomogeneous,3.034709569342992e-07,0.47908565102280226,-0.30671624506344425
0.00041523620084178275,9.68242642206706e-05,3.242280594123576e-05,7.72300100246511e-06,0.0,0.0,0.0,2.5095630272885916e-06,0.0026721863263335158,0.44886322156295416,-5.96581764601993e-08,1.3005318443541173e-05,-1.3064976620001372e-05,2.9610240177786676e-07,6.454950948069366e-05,6.484561188247152e-05,LTB,4.455696202531645,0.008289775963089203,0.01998919871761717,9.726841782375493e-05,2.6065128383332257e-05,0.0,0.005680461645382692,0.7519585001837801,0.17534075390626994,0.05871502647865504,0.01398571762037741,0.0,I_rho,weak matter-inhomogeneous,2.9610240202445346e-07,0.47731250970141287,-0.31094085831494367
0.000404816771114177,9.448005107803364e-05,3.16378498579001e-05,7.529292313241744e-06,0.0,0.0,0.0,2.330595642532373e-06,0.0026080771208228776,0.4434461266275103,-5.683005377293757e-08,1.2385986204936176e-05,-1.2442816258709113e-05,2.8899899689929527e-07,6.298670071890091e-05,6.32756997158002e-05,LTB,4.510126582278481,0.008081762456728484,0.019505240045462172,9.491354957374679e-05,2.5411361557203083e-05,0.0,0.0055414654826643215,0.7517991864896825,0.1754621611759647,0.05875574206075433,0.01398290841646389,0.0,I_rho,weak matter-inhomogeneous,2.8899899711111693e-07,0.4756044582406422,-0.3150106343154097
0.0003947853122823698,9.222000815316373e-05,3.0881076803529e-05,7.34279215162241e-06,0.0,0.0,0.0,2.1663471014311868e-06,0.0025462476360167217,0.4381582247425401,-5.4167548052185555e-08,1.1803093130369202e-05,-1.1857260678421388e-05,2.8214817182902503e-07,6.148000543522898e-05,6.1762153607058e-05,LTB,4.564556962025316,0.007881494401751456,0.019038658166434325,9.264323041063239e-05,2.478192351173753e-05,0.0,0.005407515544421629,0.7516438909054423,0.17558050816742887,0.058795431344092874,0.013980167679105133,0.0,I_rho,weak matter-inhomogeneous,2.8214817161552927e-07,0.47395834545417076,-0.3189330570202365
0.0003851227672694577,9.004015092621979e-05,3.0151152687662725e-05,7.163146700956104e-06,0.0,0.0,0.0,2.015449669281018e-06,0.0024865910502945418,0.4329949486541331,-5.165915585729902e-08,1.1254095987900392e-05,-1.1305755143757691e-05,2.7553809120467037e-07,6.002676728412078e-05,6.030230537532545e-05,LTB,4.618987341772152,0.007688591342654192,0.018588630483434242,9.045345806303249e-05,2.4175620115738457e-05,0.0,0.005278370180853441,0.7514924630861609,0.1756959093224732,0.05883413270731219,0.013977492932747514,0.0,I_rho,weak matter-inhomogeneous,2.755380911789276e-07,0.4723712088073941,-0.32271516309446635
0.00037581123679462317,8.793672805120234e-05,2.9446821486993365e-05,6.990023621196528e-06,0.0,0.0,0.0,1.8766769877491354e-06,0.0024290067262425627,0.42795194388418395,-4.929429551644769e-08,1.0736656284130822e-05,-1.078595057964727e-05,2.691576064030886e-07,5.862448536758364e-05,5.889364297398673e-05,LTB,4.673417721518987,0.0075026959381750725,0.01815438253769122,8.834046446102336e-05,2.3591329721549605e-05,0.0,0.005153802054009773,0.7513447601054274,0.17580847343900421,0.05887188263639731,0.013974881819910278,0.0,I_rho,weak matter-inhomogeneous,2.6915760651850747e-07,0.47084026100809523,-0.3263635736511409
0.00036683389584337214,8.590620516030437e-05,2.8766899823293105e-05,6.823110501055176e-06,0.0,0.0,0.0,1.74892801803414e-06,0.0023733997859502957,0.423025056482238,-4.7063223356928716e-08,1.0248621638841993e-05,-1.0295684862198921e-05,2.62996206622603e-07,5.7270803439963606e-05,5.753379964658621e-05,LTB,4.727848101265823,0.007323472293706527,0.01773518466520003,8.630069946992158e-05,2.3027997941072275e-05,0.0,0.0050335971312635095,0.7512006460026773,0.17591830401521258,0.05890871584009464,0.01397233209422053,0.0,I_rho,weak matter-inhomogeneous,2.629962063833009e-07,0.46936287769750246,-0.3298845233898053
0.0003581749170959056,8.394524996648196e-05,2.8110271975940562e-05,6.66211343894259e-06,0.0,0.0,0.0,1.631212968027761e-06,0.00231968071994951,0.4182103216137689,-4.49569585225409e-08,9.788009044571961e-06,-9.832966003094502e-06,2.570439745000628e-07,5.5963499977381056e-05,5.6220543951881124e-05,LTB,4.782278481012658,0.007150604432618956,0.01733034892117285,8.4330815927863e-05,2.2484632856442036e-05,0.0,0.004917553760515222,0.7510599913633935,0.1760254995688099,0.05894466535695306,0.013969841613935191,0.0,I_rho,weak matter-inhomogeneous,2.570439742264897e-07,0.46793658613957506,-0.3332838873760876
0.0003498194006578888,8.205071854660708e-05,2.747588528968199e-05,6.5067557405802354e-06,0.0,0.0,0.0,1.5226409389502724e-06,0.002267765026784061,0.41350395291899245,-4.296721585693013e-08,9.35298980105544e-06,-9.39595701691237e-06,2.5129154847708424e-07,5.470047903088689e-05,5.495177057936398e-05,LTB,4.836708860759494,0.0069837948934057285,0.016939226248220345,8.242765586908634e-05,2.1960300624468837e-05,0.0,0.004805481819623926,0.7509226729292768,0.17613015393346373,0.05897976265474149,0.013967408335916835,0.0,I_rho,weak matter-inhomogeneous,2.512915482925964e-07,0.46655905481695015,-0.3365672056783388
0.0003417533095068511,8.02196426993841e-05,2.6862745942186585e-05,6.356776722428301e-06,0.0,0.0,0.0,1.422409064728617e-06,0.0022175728804989794,0.4089023325821964,-4.1086344766718056e-08,8.941875941489059e-06,-8.982962286255777e-06,2.4573008457357525e-07,5.3479761799799594e-05,5.372549188437317e-05,LTB,4.891139240506329,0.0068227634409350505,0.01656120386641581,8.058823782659923e-05,2.1454121438205816e-05,0.0,0.004697201933323134,0.750788573236029,0.17623235653425978,0.05901403772282089,0.013965030310017435,0.0,I_rho,weak matter-inhomogeneous,2.4573008478377515e-07,0.46522808385132447,-0.33973970605534476
0.000333963410128282,7.844921828283366e-05,2.6269915039531202e-05,6.2119306112056375e-06,0.0,0.0,0.0,1.3297929494321525e-06,0.0021690288236043027,0.40440200205684834,-3.9307274556546926e-08,8.55310798717849e-06,-8.592415261735038e-06,2.4035122409284137e-07,5.229947885496956e-05,5.2539830079062404e-05,LTB,4.945569620253164,0.006667245881308906,0.016195702865589273,7.880974511863221e-05,2.096526581282909e-05,0.0,0.004592544751565928,0.7506575802764283,0.17633219264394565,0.05904751915806319,0.013962705673838744,0.0,I_rho,weak matter-inhomogeneous,2.4035122383996705e-07,0.46394159617437936,-0.3428063248694757
0.0003264372178692108,7.673679444544917e-05,2.5696505010874145e-05,6.071985530773996e-06,0.0,0.0,0.0,1.2441382352987449e-06,0.002122061483307216,0.3999996533965033,-3.762346412572749e-08,8.185243889013982e-06,-8.22286735313971e-06,2.351470582981138e-07,5.1157862963450175e-05,5.139301002174829e-05,LTB,5.0,0.006516992970901875,0.01584217598211872,7.70895150326602e-05,2.0492951166372075e-05,0.0,0.004491350283843926,0.7505295871866683,0.17642974362147115,0.05908023424485434,0.013960432647851765,0.0,I_rho,weak matter-inhomogeneous,2.351470581155157e-07,0.4626976293826806,-0.3457717263823943
0.0014061907777777774,4.567901234567884e-06,0.0,1.827871713396565e-07,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.1369229108399984,50.99915851388454,17.4927113702624,0.0009318364764870541,0.0009318364764870541,-0.0,3.045267489506249e-06,3.045267489506249e-06,0.0,Perturbed-FLRW,0.7,0.028073194209725455,0.0009430351599897117,0.0,6.169067032716368e-07,0.0,0.0058033692552836875,0.9966329649270355,0.0032374845738184026,0.0,0.00012954979039953338,0.0,I_rho,weak matter-inhomogeneous,3.0452674897119223e-06,0.4719418681314121,-0.3472093850725922
0.0014387706970793136,4.567901234567875e-06,0.0,2.4662109736772567e-07,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.07521545650857214,32.54140048052178,13.973131463030422,0.0005945836137091949,0.0005945836137091949,-0.0,3.045267489665921e-06,3.045267489665921e-06,0.0,Perturbed-FLRW,0.7544303797468354,0.028723619753928353,0.00094303515998971,0.0,8.323462036164737e-07,0.0,0.005933497452024336,0.9966648845777432,0.0031642754234256915,0.0,0.00017083930611139683,0.0,I_rho,weak matter-inhomogeneous,3.045267489711917e-06,0.4733796241698937,-0.3443280272075726
0.0014743637420444099,4.567901234567863e-06,0.0,3.258731806636781e-07,0.0,5.551115123125783e-17,6.938893903907228e-18,0.04307946571342538,21.42439906386062,11.337830232595817,0.0003914581557182828,0.0003914581557182828,-0.0,3.045267489583907e-06,3.045267489583907e-06,0.0,Perturbed-FLRW,0.8088607594936709,0.029434199342140206,0.0009430351599897074,0.0,1.0998219847404414e-06,0.0,0.006075666864822931,0.9966917353081053,0.003087968917279806,0.0,0.00022029509860007785,0.0,I_rho,weak matter-inhomogeneous,3.0452674897119083e-06,0.47495029589093235,-0.34118017127603806
0.0015130942794615882,4.567901234567845e-06,0.0,4.228464467838e-07,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.025585987089146292,14.494643899332432,9.325656191174676,0.00026484040705554435,0.00026484040705554435,-0.0,3.045267489781046e-06,3.045267489781046e-06,0.0,Perturbed-FLRW,0.8632911392405063,0.03020741583306169,0.0009430351599897037,0.0,1.4271067578960102e-06,0.0,0.006230375619961858,0.9967124709164302,0.003008989055214989,0.0,0.00027853936963008214,0.0,I_rho,weak matter-inhomogeneous,3.0452674897118965e-06,0.47665935994170466,-0.33775481438407695
0.0015550953364787314,4.567901234567826e-06,0.0,5.400042939142086e-07,0.0,5.551115123125783e-17,6.938893903907228e-18,0.015688200137874142,10.043515605340726,7.762801918897864,0.00018351114933068402,0.00018351114933068402,-0.0,3.0452674896875303e-06,3.0452674896875303e-06,0.0,Perturbed-FLRW,0.9177215189873418,0.03104592498081714,0.0009430351599896998,0.0,1.8225144919613289e-06,0.0,0.006398156531059759,0.9967261274764198,0.0029277603767592646,0.0,0.00034611150587879656,0.0,I_rho,weak matter-inhomogeneous,3.045267489711884e-06,0.4785126743391504,-0.3340401874443554
0.001600508600603084,4.567901234567792e-06,0.0,6.799704928708518e-07,0.0,5.551115123125783e-17,6.938893903907228e-18,0.009894353291853626,7.107984595672967,6.530536545647516,0.00012987428643877288,0.00012987428643877288,-0.0,3.0452674896958295e-06,3.0452674896958295e-06,0.0,Perturbed-FLRW,0.9721518987341772,0.03195255543495455,0.0009430351599896929,0.0,2.2949004134402263e-06,0.0,0.006579577099071536,0.9967318377259573,0.00284470360881899,0.0,0.00042345804246425687,0.0,I_rho,weak matter-inhomogeneous,3.0452674897118613e-06,0.4805164784699724,-0.33002375517611743
0.0016494844197012498,4.567901234567752e-06,0.0,8.455291870995073e-07,0.0,5.551115123125783e-17,6.938893903907228e-18,0.006398973917445084,5.126118870038136,5.545873530854163,9.366241885781315e-05,9.366241885781315e-05,-0.0,3.045267489642162e-06,3.045267489642162e-06,0.0,Perturbed-FLRW,1.0265822784810126,0.03293030874044556,0.0009430351599896844,0.0,2.853661006462207e-06,0.0,0.006775239512288341,0.9967288425578691,0.0027602315342111546,0.0,0.0005109253036528996,0.0,I_rho,weak matter-inhomogeneous,3.045267489711834e-06,0.4826773930906359,-0.32569221610518534
0.0017021818019991902,4.567901234567695e-06,0.0,1.039624892675784e-06,0.0,5.551115123125783e-17,6.938893903907228e-18,0.00423266803232631,3.759815846708025,4.749620519604504,6.869786979043131e-05,6.869786979043131e-05,-0.0,3.045267489655463e-06,3.045267489655463e-06,0.0,Perturbed-FLRW,1.081012658227848,0.03398235933768537,0.0009430351599896727,0.0,3.508734012782455e-06,0.0,0.0069857806463375655,0.996716499493464,0.00267474515542515,0.0,0.0006087547655585666,0.0,I_rho,weak matter-inhomogeneous,3.0452674897117965e-06,0.4850024203273689,-0.3210315025639595
0.0017587684160822218,4.567901234567623e-06,0.0,1.2653624983051183e-06,0.0,5.551115123125783e-17,6.938893903907228e-18,0.0028571801832929207,2.8000071468985888,4.098785537374642,5.116062441127648e-05,5.116062441127648e-05,-0.0,3.045267489640827e-06,3.045267489640827e-06,0.0,Perturbed-FLRW,1.1354430379746834,0.03511205456249275,0.0009430351599896579,0.0,4.270598431781824e-06,0.0,0.007211872064182838,0.9966942881238907,0.0025886302184964737,0.0,0.0007170810909126129,0.0,I_rho,weak matter-inhomogeneous,3.0452674897117487e-06,0.48749894367616237,-0.316026780691419
0.0018194205908950122,4.567901234567537e-06,0.0,1.5260072653227796e-06,0.0,5.551115123125783e-17,6.938893903907228e-18,0.001964510456879533,2.1142029600041363,3.5616313340974557,3.862988124462655e-05,3.862988124462655e-05,-0.0,3.045267489720091e-06,3.045267489720091e-06,0.0,Perturbed-FLRW,1.1898734177215189,0.03632291464610991,0.0009430351599896401,0.0,5.150274520466854e-06,0.0,0.007454220016124004,0.9966618126021064,0.0025022541500379154,0.0,0.0008359327000649229,0.0,I_rho,weak matter-inhomogeneous,3.045267489711691e-06,0.49017472800276923,-0.31066245043312135
0.0018843233157415694,4.5679012345674316e-06,0.0,1.8249848276938648e-06,0.0,5.551115123125783e-17,3.469446951953614e-18,0.0013735644149598235,1.6165632111191488,3.114382646161979,2.953720435291037e-05,2.953720435291037e-05,-0.0,3.0452674898763246e-06,3.0452674898763246e-06,0.0,Perturbed-FLRW,1.2443037974683544,0.03761863271520232,0.0009430351599896184,0.0,6.159323793469751e-06,0.0,0.007713565439797082,0.9966188013553906,0.002415963446969714,0.0,0.000965234668739555,0.0,I_rho,weak matter-inhomogeneous,3.0452674897116208e-06,0.49303791954270454,-0.3049221455412043
0.001953670240285233,4.567901234567291e-06,0.0,2.1658811920132915e-06,0.0,5.551115123125783e-17,3.469446951953614e-18,0.0009752103176760323,1.2503443427900247,2.7389899701788147,2.284579786978232e-05,2.284579786978232e-05,-0.0,3.0452674899141595e-06,3.0452674899141595e-06,0.0,Perturbed-FLRW,1.2987341772151897,0.03900307479185851,0.0009430351599895893,0.0,7.309849023048368e-06,0.0,0.007990683960174228,0.9965651042616047,0.002330081544067872,0.0,0.0011048136842284322,0.0,I_rho,weak matter-inhomogeneous,3.045267489711527e-06,0.496097045901245,-0.29878873357438573
0.002027663674548664,4.567901234567125e-06,0.0,2.5524427375058094e-06,0.0,2.7755575615628914e-17,3.469446951953614e-18,0.0007021914416973118,0.9773442604579181,2.42158327602986,1.7857648216453487e-05,1.7857648216453487e-05,-0.0,3.045267489827236e-06,3.045267489827236e-06,0.0,Perturbed-FLRW,1.3531645569620252,0.040480279793589875,0.0009430351599895551,0.0,8.614494239086243e-06,0.0,0.008286385889563704,0.9965006875895606,0.002244907169873993,0.0,0.0012544047491128809,0.0,I_rho,weak matter-inhomogeneous,3.0452674897114166e-06,0.49936101605342836,-0.29224431589796523
0.0021065145889138095,4.567901234566914e-06,0.0,2.988576216025986e-06,0.0,2.7755575615628914e-17,3.469446951953614e-18,0.0005121991762646026,0.7714096628786575,2.151385129927216,1.4094892604769408e-05,1.4094892604769408e-05,-0.0,3.0452674895136505e-06,3.0452674895136505e-06,0.0,Perturbed-FLRW,1.4075949367088607,0.04205445953332998,0.0009430351599895115,0.0,1.0086444729092545e-05,0.0,0.008601516227609716,0.9964256270438374,0.0021607131875002123,0.0,0.0014136592956412873,0.0,I_rho,weak matter-inhomogeneous,3.045267489711276e-06,0.5028391203440519,-0.28527022768382715
0.0021904426141218796,4.567901234566662e-06,0.0,3.478348752058192e-06,0.0,5.551115123125783e-17,3.469446951953614e-18,0.0003781127306425609,0.614358530264524,1.9199352024449012,1.1225316356148577e-05,1.1225316356148577e-05,-0.0,3.0452674899004697e-06,3.0452674899004697e-06,0.0,Perturbed-FLRW,1.462025316455696,0.043729998719434095,0.0009430351599894595,0.0,1.1739427038202033e-05,0.0,0.008936954661292351,0.9963400992771333,0.0020777459040445113,0.0,0.001582154363964232,0.0,I_rho,weak matter-inhomogeneous,3.0452674897111075e-06,0.5065410304876712,-0.27784703791044185
0.002279676041273298,4.567901234566357e-06,0.0,4.025987842716622e-06,0.0,2.7755575615628914e-17,3.469446951953614e-18,0.0002822426422858929,0.4933701723202419,1.7205292888880013,9.014664877090201e-06,9.014664877090201e-06,-0.0,3.0452674897540635e-06,3.0452674897540635e-06,0.0,Perturbed-FLRW,1.5164556962025317,0.04551145495567819,0.0009430351599893965,0.0,1.3587708969175121e-05,0.0,0.009293615564927353,0.9962443722396814,0.0019962248211994353,0.0,0.00175940250210796,0.0,I_rho,weak matter-inhomogeneous,3.045267489710904e-06,0.5104767995685985,-0.2699545493628712
0.0023744518218276364,4.5679012345659924e-06,0.0,4.635881357745231e-06,0.0,2.7755575615628914e-17,3.469446951953614e-18,0.0002128643444676818,0.3992851046627667,1.5478083305036836,7.295579689999461e-06,7.295579689999461e-06,-0.0,3.045267489654295e-06,3.045267489654295e-06,0.0,Perturbed-FLRW,1.570886075949367,0.04740355874125765,0.0009430351599893212,0.0,1.5646099582397665e-05,0.0,0.009672448000165874,0.9961387947271477,0.001916342790535476,0.0,0.0019448620627930395,0.0,I_rho,weak matter-inhomogeneous,3.0452674897106615e-06,0.5146568620408992,-0.26157179863277386
0.0024750155676035186,4.567901234565565e-06,0.0,5.312577539517755e-06,0.0,2.7755575615628914e-17,3.469446951953614e-18,0.0001620902842242594,0.3254795116660254,1.3974537809874616,5.9470330526778525e-06,5.9470330526778525e-06,-0.0,3.045267489717888e-06,3.045267489717888e-06,0.0,Perturbed-FLRW,1.6253164556962023,0.04941121347078536,0.000943035159989233,0.0,1.792994919588103e-05,0.0,0.010074435715994094,0.9960237854680034,0.0018382665300571551,0.0,0.002137947599507957,0.0,I_rho,weak matter-inhomogeneous,3.0452674897103765e-06,0.5190920337283886,-0.2526770561184134
0.0025816215507784976,4.567901234565049e-06,0.0,6.060785003037652e-06,0.0,2.7755575615628914e-17,3.469446951953614e-18,0.000124540266505474,0.2671088397853667,1.2659593353311949,4.880507196158845e-06,4.880507196158845e-06,-0.0,3.0452674897602875e-06,3.0452674897602875e-06,0.0,Perturbed-FLRW,1.679746835443038,0.05153949543428922,0.0009430351599891265,0.0,2.0455149385261895e-05,0.0,0.010500597148732723,0.9958998220612617,0.0017621374540063512,0.0,0.002338040098966714,0.0,I_rho,weak matter-inhomogeneous,3.0452674897100326e-06,0.5237935118246249,-0.24324782602466977
0.0026945327038888816,4.567901234564447e-06,0.0,6.885372735938043e-06,0.0,2.7755575615628914e-17,3.469446951953614e-18,9.649673884687575e-05,0.22059232352361866,1.1504581440198995,4.0305757877945325e-06,4.0305757877945325e-06,-0.0,3.045267489676068e-06,3.045267489676068e-06,0.0,Perturbed-FLRW,1.7341772151898733,0.053793653817208714,0.0009430351599890021,0.0,2.323813298380205e-05,0.0,0.010951985422036303,0.9957674300384476,0.0016880727654360905,0.0,0.0025444968265653533,0.0,I_rho,weak matter-inhomogeneous,3.045267489709631e-06,0.5287728748929028,-0.23326084636305455
0.0028140206198295,4.567901234563746e-06,0.0,7.791370098481669e-06,0.0,2.7755575615628914e-17,3.469446951953614e-18,7.535982458277604e-05,0.18325710732463896,1.0485907895589364,3.3484014672069407e-06,3.3484014672069407e-06,-0.0,3.0452674897461784e-06,3.0452674897461784e-06,0.0,Perturbed-FLRW,1.7886075949367088,0.0561791107003902,0.0009430351599888575,0.0,2.6295874082388254e-05,0.0,0.01142968834689229,0.9956271722823541,0.001616166760607935,0.0,0.002756660603228487,0.0,I_rho,weak matter-inhomogeneous,3.045267489709164e-06,0.5340420828662429,-0.22269208895173126
0.002940365551853383,4.567901234562926e-06,0.0,8.783966823560729e-06,0.0,2.7755575615628914e-17,3.469446951953614e-18,5.929064485613473e-05,0.1530895506344831,0.9584035182567405,2.7971917893054865e-06,2.7971917893054865e-06,-0.0,3.0452674896375113e-06,3.0452674896375113e-06,0.0,Perturbed-FLRW,1.8430379746835441,0.058701461060080555,0.0009430351599886883,0.0,2.964588802953169e-05,0.0,0.011934828421619756,0.995479638992005,0.0015464922955132543,0.0,0.0029738683739252304,0.0,I_rho,weak matter-inhomogeneous,3.045267489708617e-06,0.5396134770473773,-0.2115167594155441
